TissueID;229ELogical;2bLogical;2bBasalLogical;Lineage;Location;Species
KW1-D-T294;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T295;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T297;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T301;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T303;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T304;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T308;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T31;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T318;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T320;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T327;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T328;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T329;1;1;1;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T330;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T332;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T337-possmixup;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T343;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T346;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T35;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T351;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T352;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T353;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T355;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T359;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T361;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T39;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T4;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T55;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T65;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T66;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T68;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T71;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T73;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T75;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T92;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T93;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-D-T98;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T113;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T12;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T122;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T124;0;1;1;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T125;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T14;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T143;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T144;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T153;1;1;1;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T157;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T158;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T170;1;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T176;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T181;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T183;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T211;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T218;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T219;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T226;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T35;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T36;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T38;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T41;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T47;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T55;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T56;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T60;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T61;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T64;1;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T66;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T74;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T75;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T8;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T82;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T88;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-E-T94;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T1;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T100;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T101;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T13;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T144;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T151;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T157;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T159;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T166;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T167;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T17;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T171;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T174;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T175;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T176;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T179;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T18;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T185;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T187;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T192;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T193;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T194;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T22;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T25;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T36;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T38;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T40;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T45;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T48;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T51;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T55;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T56;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T6;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T63;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T64;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T66;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T68;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T69;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T70;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T73;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T75;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T76;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T82;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T85;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T86;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T88;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T92;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T98;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-F-T99;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-G-T113;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-G-T127;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-G-T136;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-G-T139;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-G-T145;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-G-T146;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-G-T154;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-G-T16;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-G-T162;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-G-T183;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-G-T194;0;1;1;D;Kwamang;Hipposideros cf ruber_D
KW1-G-T204;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-G-T207;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-G-T41;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-G-T55;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-G-T6;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-G-T68;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-G-T80;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-G-T94;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-G-T95;0;1;1;D;Kwamang;Hipposideros cf ruber_D
KW1-G-T96;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-H-T121;0;1;1;D;Kwamang;Hipposideros cf ruber_D
KW1-H-T128;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-H-T130;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-H-T164;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-H-T168;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-H-T37;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-H-T4;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-H-T40;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-H-T74;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-I-T109;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-I-T116;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-I-T12;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-I-T125;0;1;1;D;Kwamang;Hipposideros cf ruber_D
KW1-I-T134;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-I-T155;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-I-T167;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-I-T170;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-I-T188;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-I-T21;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-I-T24;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-I-T3;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-I-T30;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-I-T51;0;1;1;D;Kwamang;Hipposideros cf ruber_D
KW1-I-T54;0;1;1;D;Kwamang;Hipposideros cf ruber_D
KW1-I-T6;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-I-T87;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-I-T9;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-I-T90;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-J-T117;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-J-T147;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-J-T164;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-J-T194;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-J-T197;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-J-T2;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-J-T38;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-J-T5;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-J-T62;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-K-T150;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-K-T165;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-K-T17;0;1;1;D;Kwamang;Hipposideros cf ruber_D
KW1-K-T171;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-K-T174;0;1;1;D;Kwamang;Hipposideros cf ruber_D
KW1-K-T177;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-K-T62;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-K-T68;1;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-K-T8;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-K-T98;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-L-T115;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-L-T140;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-L-T146;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-L-T170;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-L-T37;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-L-T46;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-L-T79;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-M-T114;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-M-T117;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-M-T135;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-M-T156;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-M-T162;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-M-T165;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-M-T18;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-M-T181;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-M-T205;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-M-T226;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-M-T27;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-M-T33;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-M-T45;0;1;1;D;Kwamang;Hipposideros cf ruber_D
KW1-M-T48;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW1-M-T51;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-M-T57;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-M-T84;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW1-M-T90;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-T14;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW1-T64;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-A-T100;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-A-T16;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-A-T47;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-A-T61;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-A-T62;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-A-T93;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-C-T14;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-C-T18;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-C-T2;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-C-T46;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-C-T52;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T106;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T107;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T112;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T113;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T115;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T12;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T121;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T123;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T128;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T136;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T138;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T139;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T142;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T146;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T147;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T148;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T151;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T153;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T157;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T158;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T160;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T162;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T166;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T167;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T170;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T173;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T177;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T178;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T19;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T2;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T3;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T36;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T37;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T39;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T41;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T42;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T44;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T53;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T55;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T57;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T60;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T63;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T70;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T71;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T76;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T79;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T8;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T88;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T91;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T97;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-D-T99;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T105;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T106;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T110;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T115;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T120;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T121;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T128;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T130;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T136;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T139;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T144;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T151;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T154;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T155;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T165;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T167;1;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T168;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T169;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T172;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T181;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T182;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T186;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T187;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T191;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T194;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T195;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T204;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T212;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T216;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T56;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T60;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T66;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T70;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T71;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T73;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T74;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T77;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T79;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T91;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-E-T95;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T10;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T102;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T103;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T11;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T110;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T111;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T115;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T116;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T118;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T119;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T12;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T120;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T121;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T122;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T123;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T124;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T125;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T127;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T129;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T13;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T134;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T135;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T136;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T137;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T138;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T14;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T143;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T147;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T148;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T149;0;0;1;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T15;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T150;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T151;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T152;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T153;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T155;1;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T156;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T158;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T165;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T167;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T168;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T169;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T170;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T171;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T172;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T174;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T175;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T177;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T179;0;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T182;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T184;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T188;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T190;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T191;1;0;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T194;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T196;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T198;0;1;0;D;Kwamang;Hipposideros cf ruber_D
KW2-F-T2;0;0;0;D;Kwamang;Hipposideros cf ruber_D
